,Consumption saving insulation (TWh/year),Consumption saving heater (TWh/year)
2019,0.7728751940594104,0.0500339138701303
2020,0.760205204229324,0.05372811394951558
2021,0.7491924467483452,0.05534983392991877
2022,0.7369767168877347,0.05716075445701122
2023,0.7248697120137654,0.05904652181563449
2024,0.7129340169711901,0.06107989437524986
2025,0.6899997882386453,2.285732657626488
2026,0.6721028567482676,2.298450163796102
2027,0.6546765542091014,2.3115096116900085
2028,0.6384165611850584,2.3249114178286714
2029,0.6219402074151417,2.3508095381029452
2030,0.6104817157665813,2.360748721889058
2031,0.5953388270293708,2.387829512639296
2032,0.5796108695501442,2.4151380652118513
2033,0.564246061137465,2.442650141922412
2034,0.5491566567668464,2.4703334170991775
2035,0.5464360412022214,2.337897927295473
2036,0.5306088529785843,2.3680475002760923
2037,0.5151781332290236,2.3968805261610533
2038,0.5051492743904767,1.9597283197836637
2039,0.4922709135250701,2.14335807887185
2040,0.49360727468121757,1.9636617565592498
2041,0.4797556363261324,1.9742253034441848
2042,0.47157340798919084,1.9831700604673905
2043,0.4587999820593022,1.9905961533971381
2044,0.44655982087014545,1.996502580247011
2045,0.4477838097111456,-0.15290879924107229
2046,0.4390187981515465,-0.14163850622022092
2047,0.4305090207721982,-0.13092698258672011
2048,0.4222538957889402,-0.1207597084390229
2049,0.4142290874006332,-0.11099168236878479
