,Consumption saving insulation (TWh/year),Consumption saving heater (TWh/year)
2019,0.7728751940594104,0.0500339138701303
2020,0.760205204229324,0.05372811394951558
2021,0.7491924467483452,0.05534983392991877
2022,0.7369767168877347,0.05716075445701122
2023,0.7248697120137654,0.05904652181563449
2024,0.7129340169711901,0.06107989437524986
2025,0.6899997882386453,2.285732657626488
2026,0.6721028567482676,2.298450163796102
2027,0.6546765542091014,2.3115096116900085
2028,0.6384165611850584,2.3249114178286714
2029,0.6219402074151417,2.3508095381029452
2030,0.6104817157665813,2.360748721889058
2031,0.5953388270293708,2.387829512639296
2032,0.5796108695501442,2.4151380652118513
2033,0.564246061137465,2.442650141922412
2034,0.5491566567668464,2.4703334170991775
2035,0.5466046522583312,2.3369468426894002
2036,0.5307608361770595,2.36717210905891
2037,0.5153148283702073,2.3960793763587724
2038,0.5052761497784293,1.9595440122398666
2039,0.4923859955031589,2.1432146035379116
2040,0.4937411339736982,1.9633844845992694
2041,0.4798747629511955,1.9740075735965668
2042,0.4716831800783234,1.9830098617025633
2043,0.45889720816845636,1.9904919526656661
2044,0.44664558002009525,1.996453021568306
2045,0.4478829686038268,-0.15353487748086334
2046,0.4391046604268443,-0.1422227245384313
2047,0.4305827327437297,-0.13147094777957893
2048,0.4223165338459878,-0.12126511264379561
2049,0.4142816090568163,-0.11146262405778504
