,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.51770214875117,22.499999999999996,0,36.12074052956421,77.35068414466929,0,28.66559909731092,79.55773019159089,0,7.407407407407407,112.3697953588102,0,7.017543859649122,102.14769995257566,0,6.0,145.81251986486257
1,1,30.10612952133421,13.9,1,32.51770214875117,22.499999999999996,1,36.12074052956421,77.35068414466929,1,28.66559909731092,79.5577301915909,1,7.407407407407407,112.3697953588102,1,6.0,102.14769995257566,1,6.0,145.81251986486257
2,2,30.10612952133421,13.9,2,32.51770214875117,22.499999999999996,2,36.12074052956421,77.35068414466929,2,28.66559909731092,79.5577301915909,2,6.0,112.3697953588102,2,6.0,102.14769995257566,2,6.0,145.81251986486257
3,3,24.385964912280706,13.9,3,32.51770214875117,22.499999999999996,3,36.12074052956421,77.35068414466929,3,28.66559909731092,79.5577301915909,3,6.0,112.3697953588102,3,6.0,102.14769995257566,3,6.0,145.8125198648626
4,4,24.385964912280706,13.9,4,32.51770214875117,22.499999999999996,4,36.12074052956421,77.35068414466929,4,28.66559909731092,79.5577301915909,4,6.0,112.3697953588102,4,6.0,102.14769995257566,4,6.0,145.8125198648626
5,5,24.385964912280706,13.9,5,32.51770214875117,22.499999999999996,5,36.12074052956421,77.35068414466929,5,28.66559909731092,79.5577301915909,5,6.0,112.3697953588102,5,6.0,102.14769995257566,5,6.0,145.81251986486257
6,6,24.385964912280706,13.9,6,32.51770214875117,22.499999999999996,6,36.12074052956421,77.35068414466929,6,28.66559909731092,79.5577301915909,6,6.0,112.3697953588102,6,6.0,102.14769995257566,6,6.0,145.81251986486257
7,7,24.385964912280706,13.9,7,32.51770214875117,22.499999999999996,7,36.12074052956421,77.35068414466929,7,28.66559909731092,79.5577301915909,7,6.0,112.3697953588102,7,6.0,102.14769995257566,7,6.0,145.81251986486257
8,8,24.385964912280706,13.9,8,32.51770214875117,22.499999999999996,8,36.12074052956421,77.35068414466929,8,28.66559909731092,79.5577301915909,8,6.0,112.3697953588102,8,6.0,102.14769995257566,8,6.0,145.81251986486257
9,9,24.385964912280706,13.9,9,32.51770214875117,22.499999999999996,9,36.12074052956421,77.35068414466929,9,28.66559909731092,79.5577301915909,9,6.0,112.3697953588102,9,6.0,102.14769995257566,9,6.0,145.81251986486257
10,10,24.385964912280706,13.9,10,32.51770214875117,22.499999999999996,10,36.12074052956421,77.35068414466929,10,28.66559909731092,79.5577301915909,10,6.0,112.3697953588102,10,6.0,102.14769995257566,10,6.0,145.81251986486257
11,11,24.385964912280706,13.9,11,32.51770214875117,22.499999999999996,11,36.12074052956421,77.35068414466929,11,28.66559909731092,79.5577301915909,11,6.0,112.3697953588102,11,6.0,102.14769995257566,11,6.0,145.81251986486257
12,12,24.385964912280706,13.9,12,32.51770214875117,22.499999999999996,12,36.12074052956421,77.35068414466929,12,28.66559909731092,79.5577301915909,12,6.0,112.3697953588102,12,6.0,102.14769995257566,12,6.0,145.81251986486257
13,13,24.385964912280706,13.9,13,32.51770214875117,22.499999999999996,13,36.12074052956421,77.35068414466929,13,28.66559909731092,79.5577301915909,13,6.0,112.3697953588102,13,6.0,102.14769995257566,13,6.0,145.81251986486257
14,14,24.385964912280706,13.9,14,32.51770214875117,22.499999999999996,14,36.12074052956421,77.35068414466929,14,28.66559909731092,79.5577301915909,14,6.0,112.3697953588102,14,6.0,102.14769995257566,14,6.0,143.8125198648626
15,15,24.385964912280706,13.9,15,32.51770214875117,22.499999999999996,15,36.12074052956421,77.35068414466929,15,28.66559909731092,79.5577301915909,15,6.0,112.3697953588102,15,6.0,102.14769995257566,15,6.0,145.81251986486257
16,16,24.385964912280706,13.9,16,32.51770214875117,22.499999999999996,16,36.120740529564216,77.35068414466929,16,28.66559909731092,79.5577301915909,16,6.0,112.3697953588102,16,6.0,102.14769995257566,16,6.0,145.81251986486257
17,17,24.385964912280706,13.9,17,32.51770214875117,22.499999999999996,17,36.12074052956421,77.35068414466929,17,28.66559909731092,79.5577301915909,17,20.410254454612748,112.3697953588102,17,6.0,102.14769995257566,17,6.0,145.81251986486257
18,18,24.385964912280706,13.9,18,32.51770214875117,22.499999999999996,18,36.12074052956421,77.35068414466929,18,42.68743355091499,79.5577301915909,18,197.1399918575617,112.3697953588102,18,175.2064911448696,102.14769995257566,18,251.81143835940807,145.81251986486257
19,19,30.10612952133421,13.9,19,32.51770214875117,22.499999999999996,19,36.120740529564216,77.35068414466929,19,42.68743355091499,79.5577301915909,19,197.1399918575617,112.3697953588102,19,179.2064911448696,102.14769995257566,19,251.81143835940807,145.81251986486257
20,20,30.10612952133421,13.9,20,32.51770214875117,22.499999999999996,20,36.12074052956421,77.35068414466929,20,42.68743355091499,79.5577301915909,20,197.1399918575617,112.3697953588102,20,179.2064911448696,102.14769995257566,20,251.81143835940807,145.81251986486257
21,21,30.10612952133421,13.9,21,32.51770214875117,22.499999999999996,21,36.12074052956421,77.35068414466929,21,34.57682117624114,79.5577301915909,21,197.13999185756174,112.3697953588102,21,175.2064911448696,102.14769995257566,21,251.81143835940807,145.8125198648626
22,22,24.385964912280706,13.9,22,32.51770214875117,22.499999999999996,22,36.12074052956421,77.35068414466929,22,34.57682117624114,79.5577301915909,22,193.13999185756174,112.3697953588102,22,175.2064911448696,102.14769995257566,22,251.81143835940807,145.81251986486257
23,23,30.10612952133421,13.9,23,32.51770214875117,22.499999999999996,23,36.12074052956421,77.35068414466929,23,42.68743355091499,79.5577301915909,23,197.1399918575617,112.3697953588102,23,179.2064911448696,102.14769995257566,23,255.81143835940807,145.81251986486257
24,24,30.10612952133421,13.9,24,32.51770214875117,22.499999999999996,24,36.12074052956421,77.35068414466929,24,42.687433550914996,79.5577301915909,24,197.13999185756174,112.3697953588102,24,179.2064911448696,102.14769995257566,24,251.81143835940807,145.8125198648626
25,25,24.385964912280706,13.9,25,32.51770214875117,22.499999999999996,25,36.12074052956421,77.35068414466929,25,42.687433550914996,79.5577301915909,25,197.1399918575617,112.3697953588102,25,179.2064911448696,102.14769995257566,25,255.81143835940807,145.81251986486257
26,26,24.385964912280706,13.9,26,32.51770214875117,22.499999999999996,26,36.12074052956421,77.35068414466929,26,34.57682117624114,79.5577301915909,26,193.13999185756174,112.3697953588102,26,175.2064911448696,102.14769995257566,26,251.81143835940807,145.81251986486257
27,27,24.385964912280706,13.9,27,32.51770214875117,22.499999999999996,27,36.12074052956421,77.35068414466929,27,34.57682117624114,79.5577301915909,27,193.13999185756174,112.3697953588102,27,175.2064911448696,102.14769995257566,27,251.81143835940807,145.81251986486257
