,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,6.0,22.499999999999996,0,36.07150512107858,77.4787917341155,0,19.531307195410708,61.22719500620399,0,11.996478212375656,78.2002881031446,0,7.407407407407407,75.80947305458635,0,7.407407407407407,77.98808753832026
1,1,30.10612952133421,13.9,1,6.0,22.499999999999996,1,36.07150512107858,77.4787917341155,1,19.53130719541071,61.22719500620399,1,11.996478212375656,78.20028810314462,1,7.407407407407407,75.80947305458635,1,7.407407407407407,77.98808753832026
2,2,30.10612952133421,13.9,2,6.0,22.499999999999996,2,36.07150512107858,77.4787917341155,2,19.531307195410708,61.227195006204006,2,9.717147352024279,78.2002881031446,2,6.0,75.80947305458635,2,6.0,79.98808753832026
3,3,24.385964912280706,13.9,3,6.0,22.499999999999996,3,36.07150512107858,77.47879173411549,3,19.531307195410708,61.227195006204006,3,9.717147352024279,78.2002881031446,3,6.0,75.80947305458635,3,6.0,79.98808753832026
4,4,24.385964912280706,13.9,4,6.0,22.499999999999996,4,36.07150512107858,77.4787917341155,4,19.531307195410708,61.227195006204006,4,9.717147352024279,78.2002881031446,4,6.0,75.80947305458635,4,6.0,79.98808753832026
5,5,24.385964912280706,13.9,5,6.0,22.499999999999996,5,36.07150512107858,77.4787917341155,5,19.531307195410708,61.22719500620399,5,9.717147352024279,78.20028810314462,5,6.0,75.80947305458636,5,6.0,79.98808753832026
6,6,24.385964912280706,13.9,6,6.0,22.499999999999996,6,36.07150512107858,77.4787917341155,6,19.531307195410708,61.227195006204006,6,9.717147352024279,78.2002881031446,6,7.407407407407407,75.80947305458635,6,6.0,79.98808753832026
7,7,24.385964912280706,13.9,7,6.0,22.499999999999996,7,36.07150512107858,77.4787917341155,7,19.531307195410708,61.227195006204006,7,11.365084622250619,78.2002881031446,7,7.407407407407407,75.80947305458635,7,7.017543859649122,79.98808753832026
8,8,24.385964912280706,13.9,8,6.0,22.499999999999996,8,36.07150512107858,77.4787917341155,8,19.531307195410708,61.227195006204006,8,9.717147352024279,78.2002881031446,8,6.0,75.80947305458635,8,6.0,79.98808753832026
9,9,24.385964912280706,13.9,9,6.0,22.499999999999996,9,36.07150512107858,77.4787917341155,9,19.531307195410708,61.227195006204006,9,9.717147352024279,78.20028810314462,9,6.0,75.80947305458635,9,6.0,79.98808753832026
10,10,24.385964912280706,13.9,10,6.0,22.499999999999996,10,36.07150512107858,77.4787917341155,10,19.531307195410708,61.22719500620399,10,9.717147352024279,78.2002881031446,10,6.0,75.80947305458636,10,6.0,79.98808753832026
11,11,24.385964912280706,13.9,11,6.0,22.499999999999996,11,36.07150512107858,77.47879173411549,11,19.531307195410708,61.227195006204006,11,9.717147352024279,78.2002881031446,11,6.0,75.80947305458635,11,6.0,79.98808753832026
12,12,24.385964912280706,13.9,12,6.0,22.499999999999996,12,36.07150512107858,77.4787917341155,12,19.531307195410708,61.227195006204006,12,9.717147352024279,78.2002881031446,12,6.0,75.80947305458636,12,6.0,77.98808753832026
13,13,24.385964912280706,13.9,13,6.0,22.499999999999996,13,36.07150512107858,77.4787917341155,13,19.531307195410708,61.227195006204006,13,9.717147352024279,78.20028810314462,13,6.0,75.80947305458635,13,6.0,77.98808753832026
14,14,24.385964912280706,13.9,14,6.0,22.499999999999996,14,36.07150512107858,77.4787917341155,14,19.531307195410708,61.22719500620399,14,9.717147352024279,78.2002881031446,14,6.0,75.80947305458636,14,6.0,77.98808753832026
15,15,24.385964912280706,13.9,15,6.0,22.499999999999996,15,36.07150512107858,77.4787917341155,15,19.531307195410708,61.227195006204006,15,9.717147352024279,78.20028810314462,15,6.0,75.80947305458635,15,6.0,77.98808753832026
16,16,24.385964912280706,13.9,16,6.0,22.499999999999996,16,36.07150512107858,77.4787917341155,16,19.531307195410708,61.227195006204006,16,24.95665069127855,78.2002881031446,16,21.344012556384932,75.80947305458636,16,6.0,77.98808753832026
17,17,24.385964912280706,13.9,17,6.0,22.499999999999996,17,36.07150512107858,77.4787917341155,17,19.531307195410708,61.227195006204006,17,133.19348790025367,78.2002881031446,17,128.99907553436202,75.80947305458636,17,20.171884654102833,79.98808753832026
18,18,24.385964912280706,13.9,18,6.0,22.499999999999996,18,36.07150512107858,77.4787917341155,18,33.736317003722405,61.227195006204006,18,137.1934879002537,78.2002881031446,18,132.99907553436205,75.80947305458635,18,140.32997813740397,79.98808753832026
19,19,30.10612952133421,13.9,19,6.0,22.499999999999996,19,36.07150512107858,77.4787917341155,19,33.73631700372239,61.22719500620399,19,137.1934879002537,78.20028810314462,19,132.99907553436205,75.80947305458636,19,140.32997813740397,79.98808753832026
20,20,30.10612952133421,13.9,20,6.0,22.499999999999996,20,36.07150512107858,77.4787917341155,20,33.73631700372239,61.227195006204006,20,137.1934879002537,78.2002881031446,20,132.99907553436205,75.80947305458635,20,140.32997813740397,79.98808753832026
21,21,30.10612952133421,13.9,21,6.0,22.499999999999996,21,36.07150512107858,77.4787917341155,21,27.326416773015136,61.227195006204006,21,137.1934879002537,78.20028810314462,21,132.99907553436205,75.80947305458635,21,136.32997813740394,79.98808753832026
22,22,24.385964912280706,13.9,22,6.0,22.499999999999996,22,36.07150512107858,77.4787917341155,22,27.326416773015136,61.22719500620399,22,137.19348790025367,78.2002881031446,22,132.99907553436205,75.80947305458636,22,136.32997813740394,79.98808753832026
23,23,30.10612952133421,13.9,23,6.0,22.499999999999996,23,36.07150512107858,77.4787917341155,23,33.736317003722405,61.227195006204006,23,137.1934879002537,78.2002881031446,23,132.99907553436205,75.80947305458635,23,140.32997813740397,79.98808753832026
24,24,30.10612952133421,13.9,24,6.0,22.499999999999996,24,36.07150512107858,77.4787917341155,24,33.7363170037224,61.227195006204006,24,137.1934879002537,78.2002881031446,24,132.99907553436205,75.80947305458635,24,140.32997813740397,79.98808753832026
25,25,24.385964912280706,13.9,25,6.0,22.499999999999996,25,36.07150512107858,77.4787917341155,25,33.7363170037224,61.227195006204006,25,137.1934879002537,78.20028810314462,25,132.99907553436205,75.80947305458635,25,140.32997813740397,79.98808753832026
26,26,24.385964912280706,13.9,26,6.0,22.499999999999996,26,36.07150512107858,77.4787917341155,26,27.32641677301514,61.227195006204006,26,137.1934879002537,78.2002881031446,26,132.99907553436205,75.80947305458635,26,140.32997813740397,79.98808753832026
27,27,24.385964912280706,13.9,27,6.0,22.499999999999996,27,36.07150512107858,77.47879173411549,27,27.32641677301514,61.227195006204006,27,137.1934879002537,78.2002881031446,27,132.99907553436205,75.80947305458635,27,140.32997813740397,79.98808753832026
28,28,24.385964912280706,13.9,28,6.0,22.499999999999996,28,36.07150512107858,77.4787917341155,28,33.73631700372239,61.22719500620399,28,137.1934879002537,78.20028810314462,28,132.99907553436205,75.80947305458636,28,140.32997813740397,79.98808753832026
29,29,24.385964912280706,13.9,29,6.0,22.499999999999996,29,36.07150512107858,77.4787917341155,29,107.4161315898316,61.227195006204006,29,137.1934879002537,78.2002881031446,29,132.99907553436205,75.80947305458635,29,140.32997813740397,79.98808753832026
30,30,24.385964912280706,13.9,30,6.0,22.499999999999996,30,36.07150512107857,77.4787917341155,30,107.41613158983158,61.22719500620399,30,137.1934879002537,78.2002881031446,30,132.99907553436205,75.80947305458635,30,140.32997813740397,79.98808753832026
